Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_733.jpg;0;0;1;-0.1487332;110.8845;92.10374;348.678;5.457764;0.01936739
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_799.jpg;0;0;1;-0.2591853;110.8859;92.1003;349.9717;5.470428;0.1557105
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_866.jpg;0;0;1;-0.3358602;110.8871;92.09814;351.3501;5.455322;0.1377204
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_932.jpg;0;0;1;-0.4727187;110.8883;92.09602;353.1244;5.428291;0.01017438
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_000.jpg;0;0;1;-0.5961816;110.889;92.09713;355.9894;5.424484;359.9706
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_066.jpg;0;0;1;-0.6918185;110.889;92.09753;358.4876;5.430809;0.003996839
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_133.jpg;0;0;1;-0.7423809;110.8882;92.09708;0.9222332;5.430687;359.984
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_200.jpg;0;0;1;-0.5876879;110.884;92.10018;3.303092;5.119835;0.1958476
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_266.jpg;0;0;1;-0.4569358;110.8812;92.10239;4.575447;4.826935;0.3155238
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_333.jpg;0;0;1;-0.28133;110.8794;92.10386;5.451431;4.638878;0.3768382
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_400.jpg;0;0;1;-0.1643894;110.8783;92.10515;6.049584;4.54287;0.3089428
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_467.jpg;0;0;1;-0.07855635;110.8781;92.10542;6.056475;4.591949;0.08437409
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_533.jpg;0;0;1;0.1289731;110.8778;92.10622;5.71747;4.603706;359.8768
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_600.jpg;0;0;1;0.1896296;110.877;92.1105;4.689605;4.591301;359.929
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_667.jpg;0;0;1;0.2991706;110.8766;92.11149;3.497721;4.576691;-0.003079535
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_22_733.jpg;0;0;1;0.434147;110.8766;92.11071;1.998669;4.576607;-0.005361331
